User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Mom & Pop Shop,"",none,,,,2198,,2022-01-07 17:38:42 EST,2022-01-07,17:38:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/182323901816858/permalink/4615680605147810,"Hi hi! Haaaaaappy New Year!!! I wanted you to know about The Museum of Interesting Things debut of the… Ridiculous Records Secret Speakeasy Sun Jan 2nd 7pm 2022 All ages NYC time Celebrate the New Year Ridiculously! LIVE or Virtual whatever suits you!   The Museum of Interesting Things  takes over a Soho loft There were some really nutty records made over the years, come check them out! The first music videos were soundies on 16mm film come see them too! Come see our craziest and silliest ones!   See 16mm vintage short films  Hear original vinyl records  Enjoy actual antiques you can  handle and get demonstrated!  In the spirit of a true Speakeasy Anything can change so... Please check this website before leaving http://www.secretspeakeasy.com   Early to mid 1900’s vintage films and some early 1900’s & 1800’s antiques themed Stereoviews and Mutoscope cards!  The Loft at Prince Street 177 Prince Str or virtually  $10 to help the Museum  Between Thompson & Sullivan street in Soho NYC 212 274 8757 Advance Tickets: https://records_sse_0122.eventbrite.com  A perfect date night or come meet someone new! pls bring vax card",https://records_sse_0122.eventbrite.com/,,"",Ridiculous Records Secret Speakeasy Sun Jan 2nd 7pm,Come see our craziest and silliest vinyl records & 16mm short vintage films!   Enjoy actual antiques you can  handle,0,,,0,-44
Mom & Pop Shop,"",none,,,,2197,,2021-12-24 11:43:31 EST,2021-12-24,11:43:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/182323901816858/permalink/4585595258156345,"Hi hi! Haaaaappy Holidays!!!! Wanted to let you know about The Museum of Interesting Things next Secret Speakeasy Holiday Bouncing Ball Sing-A-Long film fest! Sun Dec 26th 7pm - 9pm all ages NYC time You can actually show up or do the virtual thing & enjoy from your sofa! See 16mm vintage short SingAlong films Enjoy actual antiques you can handle (Windup Circus/Toys) and get demonstrated! A story telling event :) You don’t have to sing, but if you do you’re safe, you can hide under a mask. heehee In the spirit of a true Speakeasy Anything can change so... Please check this website before leaving. http://www.secretspeakeasy.com I WILL be there with the antiques playing films You can come visit in Soho or enjoy from home, …on your sofa! We will bring items from our vast collection of antiques most you can actually handle All eras of history some over 100 years old too! The Loft at Prince Street 177 Prince Str or Virtually (Zoom) $10 to help the museum :) Between Thompson & Sullivan street in Soho NYC 212 274 8757 Advance Tickets: https://singalong_sse_1221.eventbrite.com You can also visit the Museum live or virtually any other day by Appt And if is your Birthday we have a special Bday 45 record virtual singAlong Bring a vax card or zoom link sent with tickets",https://singalong_sse_1221.eventbrite.com/,,"",Holiday Sing-A-Long party! Sunday Dec 26th 2021,See 16mm vintage short Sing-A-Long films Enjoy actual antiques you can handle (Windup Circus/Toys) and get demonstrated!,0,,,0,-44
Moms Against Duncan (MAD),"",none,,,,4588,,2021-08-30 14:58:55 EDT,2021-08-30,14:58:55,Link,2,0,1,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/381566968642568/permalink/2316781328454446,"He' BACK! Back in the news and upping the damage to kids —now in addition to academically hurting children, he's into psychological abuse by hiding faces too. ",https://www.thegatewaypundit.com/2021/08/obamas-secretary-education-compares-anti-mask-anti-covid-vax-americans-kabul-suicide-bombers/,,"","Obama's Secretary of Education Compares Anti-Mask, Anti-Covid Vax Americans to Kabul Suicide Bombers","Arne Duncan Barack Obama’s Secretary of Education on Sunday compared Americans who refuse to wear face masks and refuse to take the Covid jab to suicide bombers. Americans who exercise their Constitutional rights are now terrorists, according to this Obama lackey. “Have you noticed how strikingl...",0,,,2,-15.5
Moms And Dads Now Enduring Slipshod Skulduggery (#MADNESS) Georgia,"",none,,,,,,2020-12-21 12:57:11 EST,2020-12-21,12:57:11,Status,4,1,1,0,0,0,0,0,2,0,,-,0,0,0,,https://www.facebook.com/groups/240012983022324/permalink/1315803185443293,"It is disgusting beyond words how the people who caused the COVID disaster in the U.S. with their self-serving COVID denial and anti-science/anti-vax lies are now jumping to the front of the line for treatment, leaving over 300,000+ American victims to die. This is a crime against humanity.","",,"","","",0,,,4,0.21
Moms and Dads of Vaudreuil and Surrounding Areas,"",none,,,,1694,,2021-01-07 11:37:58 EST,2021-01-07,11:37:58,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/181308135321783/permalink/3499085880210642,"Interested in tracking the vaccine rollout? 💉 🇨🇦 Check out this interactive link ⬇️⬇️⬇️. As of today (January 6), more than 88,075 doses of COVID-19 vaccine have been delivered to Quebec. 45,205 of these doses have been administered to Quebecers with the preliminary focus on inoculating those in CHSLD's. Over 1 million more doses will arrive in Canada in the next three weeks. link: https://covid19tracker.ca/vaccinationtracker.html",https://www.facebook.com/460143874089814/photos/a.472967586140776/3245576822213158/?type=3,,"",Peter Schiefke,"Vous souhaitez suivre le déploiement du vaccin? 💉 🇨🇦

Consultez ce lien interactif ⬇️⬇️⬇️. À ce jour (6 janvier), plus de 88 075 doses du vaccin COVID-19 ont été livrées au Québec. 45 205 de ces doses ont été administrées aux Québécois, l'objectif préliminaire étant que ceux qui habitent dans les CHSLD soient vaccinés en priorité. Plus d'un million de doses supplémentaires arriveront au Canada dans les trois prochaines semaines. (Malheureusement le lien est seulement disponible en anglais mais vous pouvez tout de même consulter les chiffres et voir les statistiques de vaccination au pays)

lien: https://covid19tracker.ca/vaccinationtracker.html //

Interested in tracking the vaccine rollout? 💉 🇨🇦

Check out this interactive link ⬇️⬇️⬇️. As of today (January 6), more than 88,075 doses of COVID-19 vaccine have been delivered to Quebec. 45,205 of these doses have been administered to Quebecers with the preliminary focus on inoculating those in CHSLD's. Over 1 million more doses will arrive in Canada in the next three weeks.

link: https://covid19tracker.ca/vaccinationtracker.html",,,,0,-20
"Moms and Parents of Norfolk,VA","",parenting,,,,2190,,2022-02-25 12:38:42 EST,2022-02-25,12:38:42,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/183481629064103/permalink/1173246313420958,We are on the struggle bus for childcare coverage in March. Any sahm looking to fill in some hours while your kids are at school? 23508. $20/hr. Vax+Mask. 19m old.,"",,"","","",0,,,3,-0.75
"Moms Gone Wild💐💜Deals, Codes, & Glitches™️ 🥕🐰","",none,,,,47365,,2021-10-19 21:06:00 EDT,2021-10-19,21:06:00,Photo,12,1,4,1,1,0,5,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/825169291279887/permalink/1327115514418593,💉😷😂 5️⃣0️⃣ % OFF 💉😷😂 ☑☑ WITH CODE ➯ AX4VTZYA ‼️ NO VAX OR MASK DEBATES ‼️ ⭐ NON-PRIME|SLOW SHIP DEAL ⭐ https://amzn.to/3jf68nG #𝘼𝘿 ✅🗣TELL US IF YOU GOT IT👇 ❎Multi-use code/everyone can use❎ ✔Price valid as of time posted and is subject to change at any time✔ *As an Amazon Associate I earn from qualifying purchases.,https://www.facebook.com/photo.php?fbid=4951586964869677&set=gm.1327115514418593&type=3,,"","","",0,,,12,0.63
"Moms Gone Wild💐💜Deals, Codes, & Glitches™️ 🥕🐰","",none,,,,49839,,2021-12-14 22:53:36 EST,2021-12-14,22:53:36,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/825169291279887/permalink/1364877103975767,🛍🛍 5️⃣0️⃣% OFF 🛍🛍 ☑☑ WITH CODE ➯ PA5JCO4W https://amzn.to/3s6Yl0d #𝘼𝘿 ✅🗣TELL US IF YOU GOT IT👇 ❎Multi-use code/everyone can use❎ ✔Price valid as of time posted and is subject to change at any time✔ *As an Amazon Associate I earn from qualifying purchases.,https://amzn.to/3s6Yl0d,,"","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""",0,,,1,-0.75
Moms looking for work from home jobs in Georgia,"",none,,,,33896,,2021-10-28 11:48:42 EDT,2021-10-28,11:48:42,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/492018574475869/permalink/1566553110355738,"Hey guys. As a mom I have started a new business. I am looking for someone who is willing to help me cover outbound cold calls Monday-Friday. I am flexible. You can pick the hours you work daily. I get being a parent! I have a toddler and am expecting in April. (That’s why I need help with calls-my house is far from quiet!) Requirements: -comfortable on the phone or willing to learn. -you will need a smartphone to be able to access our phone dialing app. -ability to adapt to each phone call. This will not be traditional sales. I will train you personally with how I like calls handled. -WiFi or cell service with data. -CashApp or PayPal to receive payments weekly. -a quiet work space. -available anytime between 8am-6pm EST to make calls based on time zones. -an email address to receive work. -willing to work alone at your own pace and keep in communication regularly with me. -a positive attitude. -must be in the USA and speak fluent English. Not required: -No COVID vax required. You are working remotely and your health is your personal choice. I have no right to enforce something like this on you. -computer or laptop. This will make life easier on you, but you can do everything from you phone. -experience. It’s a plus, but not required. I am looking for something altogether different when it comes to call handling. These will not be rushed calls, but rather really getting to know the customer and their needs so that we can help them grow as well. The position will be long term with bonuses per contract that you close. It will be contract hourly without additional benefits. There will be a 2 week trial period for all new team members. Starting pay is $4/hour (including training) plus bonuses monthly at 1% or the total monthly account value for the first full 3 months of the account longevity. Raises are a big possibility as we grow. Minimum 10 hours per week, but you can work as much as you would like if there are contacts to reach out to. Please comment if you are interested and I’ll message you.","",,"","","",0,,,0,-34
Moms & Nannies Durham Region,"",none,,,,2821,,2021-12-16 16:09:34 EST,2021-12-16,16:09:34,Status,14,2,12,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/144185286024388/permalink/1312097905899781,"Hey all hope everyone’s doing well, I’m a 19 year old nanny/babysitter. I have over 6 years experience with kids of all ages. I do household cleaning as well to help you out. I am double vax animal lover, and I have a police check available asap.","",,"","","",0,,,14,0.74
Moms & Nannies Durham Region,"",none,,,,2890,,2022-01-04 14:47:50 EST,2022-01-04,14:47:50,Status,11,2,9,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/144185286024388/permalink/1324025851373653,"Hey everyone I’m a 19 year old nanny looking for a full or part time position. As times are tough I know it can be hard to find someone reliable. I am here for any questions you may have, I’ve babysat for 6+ years. Children from Ages 0-12 and even children with autism. I have a number of references, I have a police check and I’m double vax! Looking to get my booster mid January I also have my own car. Let me know if I would be a good fit for your family.","",,"","","",0,,,11,0.58
Moms & Nannies Durham Region,"",none,,,,2949,,2022-01-10 18:59:07 EST,2022-01-10,18:59:07,Status,7,1,6,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/144185286024388/permalink/1327816460994592,"Hey there I hope you’re doing well, I’m a 19 year old nanny/babysitter. I have over 6 years experience with kids of all ages. I do household cleaning as well to help you out. I am double vax animal lover, and I have a police check available asap. Looking for a full time permanent position.","",,"","","",0,,,7,-0.3
MOMS support group,"",none,,,,,,2021-08-19 18:12:41 EDT,2021-08-19,18:12:41,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2931624140456265/permalink/3023473084604703,Hi ladies. Just needed to vent out 😓 just so upsetting that my husband is playing his cricket match tomorrow. And told me this evening only. We recently got our first dose of covid 19 vax. He doesn't understand what im trying to point out and he seems like so clouded and excited for his match for tomorrow. While im scared and cried off the night for the worst things might happen. Just scared for my kids safety 😓 i don't wanna compromise their health because of some stupid action!!! Am i over reacting?! I have 2 daughters - a toddler turning 3 and a 1 year both turning next month. 😓😓😓,"",,"","","",0,,,0,-84
Mother Earth is not for sale! (Terre Mere n'est pas à vendre),"",none,,,,700,,2020-11-12 08:45:42 EST,2020-11-12,08:45:42,Photo,9,4,0,1,2,1,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/937064573022324/permalink/3535339383194817,"From one of the greatest french scientists, specialist in that field:",https://www.facebook.com/photo.php?fbid=3874527512560429&set=p.3874527512560429&type=3,,"",Philippe,"L'intérêt de la vaccination massive n'est pas de nous guérir du covid mais d'ouvrir le très grand marché des objets connectés ainsi que le passage à la monnaie numérique, lesquels ne seront pas viables sans l'acceptation massive d'une identification numérique individuelle forte, automatisée et inviolable. 

Cela prendra du temps pour que cette inviolabilité soit garantie, sauf puçage immédiat ce dont je doute. Au départ cela passera par différents protocoles permettant à nos mobiles, montres, bagues, lunettes ou autres objets proches du corps de servir de traceurs reconnus automatiquement pour autoriser l'adressage du cloud personnel de nos données vaccinales et bancaires, afin de nous permettre d'entrer dans un restaurant, de faire un paiement, etc.

Au départ il y aura certainement une vérification journalière d'identité par une demande ponctuelle comme aujourd'hui par SMS, pour vérifier que votre traceur n'a pas été prêté ou volé, puis l'habituation de leur usage et le besoin de renforcer la sécurité et de simplifier cet usage conduira tout le monde à accepter une identité numérique corporelle implantée à l'intérieur du corps. 

J'aimerais que vous compreniez que ceci n'a pas à être considéré comme un plan mondialiste mais seulement comme une nécessité technique pour que le marché des Gafams existe, c'est à dire qu'il n'y a pas à suspecter de volonté a priori malintentionnée de manipulation ou de contrôle à l'origine de cette affaire. 

Le problème est que ce marché, initialement ouvert par le vaccin grâce aux contrôles automatisés, ouvre ensuite effectivement la porte à la possibilité que tous les aspects et même les plus intimes de notre vie puissent finir par être traités par une I.A.. centralisée, si l'on y prend pas suffisamment garde. C'est pourquoi je vous explique depuis le premier confinement que le contrôle vaccinal est la porte d'entrée vers le transhumanisme.

Ou pas...

Mais serons nous capables d'éviter ce piège ? 

Si nous avions changé de paradigme, ma réponse serait oui.

Allons nous changer de paradigme très rapidement ? J'en doute.

Aujourd'hui, ma réponse est donc NON, car nous sommes encore sous l'emprise d'un paradigme matérialiste selon lequel l'homme est une machine biologique. Si tel n'était pas le cas, la vaccination telle qu'elle se profile aujourd'hui avec ses nanotechnologies serait abandonnée puisqu'elle se permet de faire intrusion dans notre corps sans même avoir compris son fonctionnement et encore moins la connexion naturelle du corps à l'âme, les facultés naturelles de guérison, l'effet placebo etc.

Je fais ce post aujourd'hui, car nous entrons manifestement dans une campagne médiatique qui vise à diaboliser tous les anti-vaccins, dont cela dit je ne fais pas partie. Je n'ai pas peur de la vaccination, je reconnais son efficacité dans certains cas, simplement je doute de son efficacité en ce qui concerne le covid, mais peu importe. La raison pour laquelle je vais personnellement refuser de me faire vacciner n'a rien à voir avec ça, et je viens de vous l'expliquer. 

Je ne vais tout simplement pas accepter de rentrer dans un jeu de vaccination régulière (annuelle ?) dont je visualise parfaitement la finalité hyper attrayante, qu'elle soit inconsciente ou intentionnelle. Aucun autre prétexte que le vaccin n'est capable de nous faire ouvrir massivement ce verrou purement cybernétique.

Posez vous la question suivante: pourquoi les plus fervents partisans de la vaccination massive et obligatoire que sont Bill Gates et Marc Zucherberg, les fondateurs de Microsoft et de Facebook qui pratiquent une évangélisation et une censure mondiale sur la question des vaccins, sont-ils tous les deux et comme moi-même des informaticiens, et non pas des médecins ?

Cela dit, pour toutes les raisons déjà expliquées dans mes précédents posts, je reste totalement optimiste et confiant sur le changement de paradigme et sur le fait que nous allons éviter l'iceberg du transhumanisme.

PS: 
L'une de mes spécialités en informatique et I.A., sur laquelle j'ai déposé des brevets, est l'identification numérique et le traçage d'objets dynamiques complexes.",,,,9,-2.67
